date,holiday,malaysia_cases_new,state,state_cases_new,admitted_covid,icu_covid
2022-08-25,non-holiday,3206,Melaka,114,11,3
2022-08-25,non-holiday,3206,Negeri Sembilan,186,22,2
2022-08-25,non-holiday,3206,Pahang,62,15,1
2022-08-25,non-holiday,3206,Perak,236,20,3
2022-08-25,non-holiday,3206,Perlis,12,2,0
2022-08-25,non-holiday,3206,Pulau Pinang,93,10,2
2022-08-25,non-holiday,3206,Sabah,297,18,20
2022-08-25,non-holiday,3206,Sarawak,119,15,5
2022-08-25,non-holiday,3206,Selangor,1092,59,11
2022-08-25,non-holiday,3206,Terengganu,44,10,3
2022-08-25,non-holiday,3206,W.P. Kuala Lumpur,583,14,1
2022-08-25,non-holiday,3206,W.P. Labuan,9,0,0
2022-08-25,non-holiday,3206,W.P. Putrajaya,58,6,1
2022-08-26,non-holiday,3118,Johor,82,33,13
2022-08-26,non-holiday,3118,Kedah,65,22,6
2022-08-26,non-holiday,3118,Kelantan,94,19,3
2022-08-26,non-holiday,3118,Melaka,97,11,4
2022-08-26,non-holiday,3118,Negeri Sembilan,160,10,2
2022-08-26,non-holiday,3118,Pahang,69,15,1
2022-08-26,non-holiday,3118,Perak,244,48,4
2022-08-26,non-holiday,3118,Perlis,12,5,0
2022-08-26,non-holiday,3118,Pulau Pinang,95,18,2
2022-08-26,non-holiday,3118,Sabah,294,27,19
2022-08-26,non-holiday,3118,Sarawak,105,19,5
2022-08-26,non-holiday,3118,Selangor,1080,47,12
2022-08-26,non-holiday,3118,Terengganu,46,8,2
2022-08-26,non-holiday,3118,W.P. Kuala Lumpur,611,14,1
2022-08-26,non-holiday,3118,W.P. Labuan,8,0,0
2022-08-26,non-holiday,3118,W.P. Putrajaya,56,4,1
2022-08-27,non-holiday,2491,Johor,71,30,11
2022-08-27,non-holiday,2491,Kedah,78,18,7
2022-08-27,non-holiday,2491,Kelantan,57,13,4
2022-08-27,non-holiday,2491,Melaka,109,3,1
2022-08-27,non-holiday,2491,Negeri Sembilan,157,16,2
2022-08-27,non-holiday,2491,Pahang,80,9,2
2022-08-27,non-holiday,2491,Perak,211,34,3
2022-08-27,non-holiday,2491,Perlis,5,5,0
2022-08-27,non-holiday,2491,Pulau Pinang,100,10,2
2022-08-27,non-holiday,2491,Sabah,234,23,19
2022-08-27,non-holiday,2491,Sarawak,115,7,5
2022-08-27,non-holiday,2491,Selangor,656,62,13
2022-08-27,non-holiday,2491,Terengganu,40,9,1
2022-08-27,non-holiday,2491,W.P. Kuala Lumpur,507,14,1
2022-08-27,non-holiday,2491,W.P. Labuan,10,0,0
2022-08-27,non-holiday,2491,W.P. Putrajaya,61,7,1
2022-08-28,non-holiday,2191,Johor,87,35,9
2022-08-28,non-holiday,2191,Kedah,78,22,7
2022-08-28,non-holiday,2191,Kelantan,53,17,4
2022-08-28,non-holiday,2191,Melaka,79,7,0
2022-08-28,non-holiday,2191,Negeri Sembilan,119,6,2
2022-08-28,non-holiday,2191,Pahang,48,6,2
2022-08-28,non-holiday,2191,Perak,180,24,4
2022-08-28,non-holiday,2191,Perlis,8,6,0
2022-08-28,non-holiday,2191,Pulau Pinang,83,10,1
2022-08-28,non-holiday,2191,Sabah,212,10,20
2022-08-28,non-holiday,2191,Sarawak,54,27,6
2022-08-28,non-holiday,2191,Selangor,720,50,15
2022-08-28,non-holiday,2191,Terengganu,48,9,1
2022-08-28,non-holiday,2191,W.P. Kuala Lumpur,398,11,1
2022-08-28,non-holiday,2191,W.P. Labuan,4,0,0
2022-08-28,non-holiday,2191,W.P. Putrajaya,20,7,1
2022-08-29,non-holiday,1946,Johor,85,32,11
2022-08-29,non-holiday,1946,Kedah,86,18,7
2022-08-29,non-holiday,1946,Kelantan,99,21,6
2022-08-29,non-holiday,1946,Melaka,85,17,0
2022-08-29,non-holiday,1946,Negeri Sembilan,83,11,2
2022-08-29,non-holiday,1946,Pahang,45,10,3
2022-08-29,non-holiday,1946,Perak,139,23,5
2022-08-29,non-holiday,1946,Perlis,7,3,0
2022-08-29,non-holiday,1946,Pulau Pinang,72,13,4
2022-08-29,non-holiday,1946,Sabah,180,16,19
2022-08-29,non-holiday,1946,Sarawak,53,10,5
2022-08-29,non-holiday,1946,Selangor,673,68,11
2022-08-29,non-holiday,1946,Terengganu,54,9,0
2022-08-29,non-holiday,1946,W.P. Kuala Lumpur,246,17,1
2022-08-29,non-holiday,1946,W.P. Labuan,0,1,0
2022-08-29,non-holiday,1946,W.P. Putrajaya,39,6,1
2022-08-30,non-holiday,2144,Johor,80,35,11
2022-08-30,non-holiday,2144,Kedah,103,18,7
2022-08-30,non-holiday,2144,Kelantan,113,22,5
2022-08-30,non-holiday,2144,Melaka,108,10,0
2022-08-30,non-holiday,2144,Negeri Sembilan,101,14,3
2022-08-30,non-holiday,2144,Pahang,54,11,2
2022-08-30,non-holiday,2144,Perak,167,40,5
2022-08-30,non-holiday,2144,Perlis,5,4,0
2022-08-30,non-holiday,2144,Pulau Pinang,98,18,3
2022-08-30,non-holiday,2144,Sabah,220,22,16
2022-08-30,non-holiday,2144,Sarawak,138,14,7
2022-08-30,non-holiday,2144,Selangor,419,51,12
2022-08-30,non-holiday,2144,Terengganu,39,11,0
2022-08-30,non-holiday,2144,W.P. Kuala Lumpur,462,19,1
2022-08-30,non-holiday,2144,W.P. Labuan,7,1,0
2022-08-30,non-holiday,2144,W.P. Putrajaya,30,4,0
2022-08-31,Merdeka,2340,Johor,76,22,8
2022-08-31,Merdeka,2340,Kedah,72,14,6
2022-08-31,Merdeka,2340,Kelantan,83,15,6
2022-08-31,Merdeka,2340,Melaka,101,11,1
2022-08-31,Merdeka,2340,Negeri Sembilan,114,14,1
2022-08-31,Merdeka,2340,Pahang,74,7,2
2022-08-31,Merdeka,2340,Perak,260,46,5
2022-08-31,Merdeka,2340,Perlis,16,4,0
2022-08-31,Merdeka,2340,Pulau Pinang,110,16,3
2022-08-31,Merdeka,2340,Sabah,223,23,17
2022-08-31,Merdeka,2340,Sarawak,98,15,7
2022-08-31,Merdeka,2340,Selangor,492,54,10
2022-08-31,Merdeka,2340,Terengganu,36,6,1
2022-08-31,Merdeka,2340,W.P. Kuala Lumpur,537,15,1
2022-08-31,Merdeka,2340,W.P. Labuan,5,0,0
2022-08-31,Merdeka,2340,W.P. Putrajaya,43,4,1
2022-09-01,non-holiday,2356,Johor,86,32,9
2022-09-01,non-holiday,2356,Kedah,42,11,5
2022-09-01,non-holiday,2356,Kelantan,49,10,6
2022-09-01,non-holiday,2356,Melaka,97,15,1
2022-09-01,non-holiday,2356,Negeri Sembilan,127,11,2
2022-09-01,non-holiday,2356,Pahang,59,10,3
2022-09-01,non-holiday,2356,Perak,175,24,5
2022-09-01,non-holiday,2356,Perlis,10,8,0
2022-09-01,non-holiday,2356,Pulau Pinang,104,11,5
2022-09-01,non-holiday,2356,Sabah,227,17,18
2022-09-01,non-holiday,2356,Sarawak,62,8,6
2022-09-01,non-holiday,2356,Selangor,775,54,12
2022-09-01,non-holiday,2356,Terengganu,28,9,1
2022-09-01,non-holiday,2356,W.P. Kuala Lumpur,479,8,0
2022-09-01,non-holiday,2356,W.P. Labuan,11,0,0
2022-09-01,non-holiday,2356,W.P. Putrajaya,25,6,1
2022-09-02,non-holiday,2328,Johor,66,38,6
2022-09-02,non-holiday,2328,Kedah,87,21,6
2022-09-02,non-holiday,2328,Kelantan,76,17,7
2022-09-02,non-holiday,2328,Melaka,109,10,1
2022-09-02,non-holiday,2328,Negeri Sembilan,125,13,3
2022-09-02,non-holiday,2328,Pahang,55,13,2
2022-09-02,non-holiday,2328,Perak,175,21,5
2022-09-02,non-holiday,2328,Perlis,9,4,0
2022-09-02,non-holiday,2328,Pulau Pinang,75,11,8
2022-09-02,non-holiday,2328,Sabah,205,19,17
2022-09-02,non-holiday,2328,Sarawak,140,14,5
2022-09-02,non-holiday,2328,Selangor,715,44,15
2022-09-02,non-holiday,2328,Terengganu,34,9,1
2022-09-02,non-holiday,2328,W.P. Kuala Lumpur,415,12,1
2022-09-02,non-holiday,2328,W.P. Labuan,6,0,0
2022-09-02,non-holiday,2328,W.P. Putrajaya,36,4,2
2022-09-03,non-holiday,2244,Johor,60,29,9
2022-09-03,non-holiday,2244,Kedah,61,14,6
2022-09-03,non-holiday,2244,Kelantan,42,7,6
2022-09-03,non-holiday,2244,Melaka,95,10,1
2022-09-03,non-holiday,2244,Negeri Sembilan,112,11,3
2022-09-03,non-holiday,2244,Pahang,78,4,2
2022-09-03,non-holiday,2244,Perak,224,26,6
2022-09-03,non-holiday,2244,Perlis,6,2,0
2022-09-03,non-holiday,2244,Pulau Pinang,74,13,7
2022-09-03,non-holiday,2244,Sabah,187,23,15
2022-09-03,non-holiday,2244,Sarawak,74,17,3
2022-09-03,non-holiday,2244,Selangor,679,55,13
2022-09-03,non-holiday,2244,Terengganu,36,7,1
2022-09-03,non-holiday,2244,W.P. Kuala Lumpur,466,27,1
2022-09-03,non-holiday,2244,W.P. Labuan,5,1,0
2022-09-03,non-holiday,2244,W.P. Putrajaya,45,8,2
2022-09-04,non-holiday,1904,Johor,70,29,8
2022-09-04,non-holiday,1904,Kedah,50,13,8
2022-09-04,non-holiday,1904,Kelantan,42,12,6
2022-09-04,non-holiday,1904,Melaka,84,9,2
2022-09-04,non-holiday,1904,Negeri Sembilan,87,12,4
2022-09-04,non-holiday,1904,Pahang,44,6,2
2022-09-04,non-holiday,1904,Perak,165,22,2
2022-09-04,non-holiday,1904,Perlis,10,3,0
2022-09-04,non-holiday,1904,Pulau Pinang,77,11,7
2022-09-04,non-holiday,1904,Sabah,167,20,16
2022-09-04,non-holiday,1904,Sarawak,68,12,4
2022-09-04,non-holiday,1904,Selangor,671,44,10
2022-09-04,non-holiday,1904,Terengganu,21,9,1
2022-09-04,non-holiday,1904,W.P. Kuala Lumpur,328,16,2
2022-09-04,non-holiday,1904,W.P. Labuan,2,0,0
2022-09-04,non-holiday,1904,W.P. Putrajaya,18,6,1
2022-09-05,non-holiday,1486,Johor,70,25,6
2022-09-05,non-holiday,1486,Kedah,62,11,9
2022-09-05,non-holiday,1486,Kelantan,64,12,6
2022-09-05,non-holiday,1486,Melaka,59,9,1
2022-09-05,non-holiday,1486,Negeri Sembilan,37,12,3
2022-09-05,non-holiday,1486,Pahang,50,14,3
2022-09-05,non-holiday,1486,Perak,111,26,6
2022-09-05,non-holiday,1486,Perlis,7,3,0
2022-09-05,non-holiday,1486,Pulau Pinang,65,11,8
2022-09-05,non-holiday,1486,Sabah,159,23,16
2022-09-05,non-holiday,1486,Sarawak,71,16,6
2022-09-05,non-holiday,1486,Selangor,315,42,10
2022-09-05,non-holiday,1486,Terengganu,46,10,1
2022-09-05,non-holiday,1486,W.P. Kuala Lumpur,340,17,2
2022-09-05,non-holiday,1486,W.P. Labuan,0,0,0
2022-09-05,non-holiday,1486,W.P. Putrajaya,30,7,2
2022-09-06,non-holiday,2067,Johor,69,36,5
2022-09-06,non-holiday,2067,Kedah,80,22,8
2022-09-06,non-holiday,2067,Kelantan,67,12,3
2022-09-06,non-holiday,2067,Melaka,74,9,2
2022-09-06,non-holiday,2067,Negeri Sembilan,90,16,4
2022-09-06,non-holiday,2067,Pahang,62,11,4
2022-09-06,non-holiday,2067,Perak,145,28,4
2022-09-06,non-holiday,2067,Perlis,3,4,0
2022-09-06,non-holiday,2067,Pulau Pinang,62,13,6
2022-09-06,non-holiday,2067,Sabah,160,25,15
2022-09-06,non-holiday,2067,Sarawak,132,16,4
2022-09-06,non-holiday,2067,Selangor,589,47,10
2022-09-06,non-holiday,2067,Terengganu,27,8,1
2022-09-06,non-holiday,2067,W.P. Kuala Lumpur,454,16,1
2022-09-06,non-holiday,2067,W.P. Labuan,4,0,0
2022-09-06,non-holiday,2067,W.P. Putrajaya,49,8,2
2022-09-07,non-holiday,2428,Johor,72,44,8
2022-09-07,non-holiday,2428,Kedah,101,24,10
2022-09-07,non-holiday,2428,Kelantan,56,10,2
2022-09-07,non-holiday,2428,Melaka,80,6,2
2022-09-07,non-holiday,2428,Negeri Sembilan,102,24,4
2022-09-07,non-holiday,2428,Pahang,58,9,5
2022-09-07,non-holiday,2428,Perak,194,34,2
2022-09-07,non-holiday,2428,Perlis,11,3,0
2022-09-07,non-holiday,2428,Pulau Pinang,96,19,4
2022-09-07,non-holiday,2428,Sabah,169,25,17
2022-09-07,non-holiday,2428,Sarawak,111,17,2
2022-09-07,non-holiday,2428,Selangor,868,49,9
2022-09-07,non-holiday,2428,Terengganu,36,7,0
2022-09-07,non-holiday,2428,W.P. Kuala Lumpur,429,21,1
2022-09-07,non-holiday,2428,W.P. Labuan,3,1,0
2022-09-07,non-holiday,2428,W.P. Putrajaya,42,9,1
2022-09-08,non-holiday,2226,Johor,75,32,7
2022-09-08,non-holiday,2226,Kedah,76,28,9
2022-09-08,non-holiday,2226,Kelantan,64,9,2
2022-09-08,non-holiday,2226,Melaka,112,13,2
2022-09-08,non-holiday,2226,Negeri Sembilan,159,22,4
2022-09-08,non-holiday,2226,Pahang,57,15,4
2022-09-08,non-holiday,2226,Perak,204,17,1
2022-09-08,non-holiday,2226,Perlis,7,2,0
2022-09-08,non-holiday,2226,Pulau Pinang,85,13,4
2022-09-08,non-holiday,2226,Sabah,190,22,17
2022-09-08,non-holiday,2226,Sarawak,114,13,4
2022-09-08,non-holiday,2226,Selangor,448,48,8
2022-09-08,non-holiday,2226,Terengganu,33,6,0
2022-09-08,non-holiday,2226,W.P. Kuala Lumpur,548,15,1
2022-09-08,non-holiday,2226,W.P. Labuan,12,1,0
2022-09-08,non-holiday,2226,W.P. Putrajaya,42,11,1
2022-09-09,non-holiday,1990,Johor,88,36,6
2022-09-09,non-holiday,1990,Kedah,82,19,9
2022-09-09,non-holiday,1990,Kelantan,66,15,5
2022-09-09,non-holiday,1990,Melaka,68,20,1
2022-09-09,non-holiday,1990,Negeri Sembilan,87,14,3
2022-09-09,non-holiday,1990,Pahang,46,9,3
2022-09-09,non-holiday,1990,Perak,177,31,2
2022-09-09,non-holiday,1990,Perlis,8,5,0
2022-09-09,non-holiday,1990,Pulau Pinang,85,7,6
2022-09-09,non-holiday,1990,Sabah,183,20,13
2022-09-09,non-holiday,1990,Sarawak,89,9,5
2022-09-09,non-holiday,1990,Selangor,500,58,13
2022-09-09,non-holiday,1990,Terengganu,18,13,0
2022-09-09,non-holiday,1990,W.P. Kuala Lumpur,454,13,1
2022-09-09,non-holiday,1990,W.P. Labuan,7,1,0
2022-09-09,non-holiday,1990,W.P. Putrajaya,32,9,0
2022-09-10,non-holiday,1971,Johor,73,33,7
2022-09-10,non-holiday,1971,Kedah,63,23,8
2022-09-10,non-holiday,1971,Kelantan,45,14,6
2022-09-10,non-holiday,1971,Melaka,91,7,1
2022-09-10,non-holiday,1971,Negeri Sembilan,75,11,4
2022-09-10,non-holiday,1971,Pahang,42,10,4
2022-09-10,non-holiday,1971,Perak,188,33,2
2022-09-10,non-holiday,1971,Perlis,20,5,0
2022-09-10,non-holiday,1971,Pulau Pinang,102,14,5
2022-09-10,non-holiday,1971,Sabah,160,24,15
2022-09-10,non-holiday,1971,Sarawak,85,19,6
2022-09-10,non-holiday,1971,Selangor,590,43,11
2022-09-10,non-holiday,1971,Terengganu,24,9,0
2022-09-10,non-holiday,1971,W.P. Kuala Lumpur,371,10,0
2022-09-10,non-holiday,1971,W.P. Labuan,4,0,0
2022-09-10,non-holiday,1971,W.P. Putrajaya,38,9,0
2022-09-11,non-holiday,1483,Johor,73,37,6
2022-09-11,non-holiday,1483,Kedah,54,13,10
2022-09-11,non-holiday,1483,Kelantan,37,15,7
2022-09-11,non-holiday,1483,Melaka,67,5,0
2022-09-11,non-holiday,1483,Negeri Sembilan,110,8,4
2022-09-11,non-holiday,1483,Pahang,49,11,2
2022-09-11,non-holiday,1483,Perak,138,31,4
2022-09-11,non-holiday,1483,Perlis,12,3,0
2022-09-11,non-holiday,1483,Pulau Pinang,63,8,6
2022-09-11,non-holiday,1483,Sabah,127,16,12
2022-09-11,non-holiday,1483,Sarawak,86,12,6
2022-09-11,non-holiday,1483,Selangor,268,43,11
2022-09-11,non-holiday,1483,Terengganu,26,7,0
2022-09-11,non-holiday,1483,W.P. Kuala Lumpur,328,10,0
2022-09-11,non-holiday,1483,W.P. Labuan,2,0,0
2022-09-11,non-holiday,1483,W.P. Putrajaya,43,4,0
2022-09-12,non-holiday,1847,Johor,80,27,4
2022-09-12,non-holiday,1847,Kedah,88,26,10
2022-09-12,non-holiday,1847,Kelantan,107,17,5
2022-09-12,non-holiday,1847,Melaka,48,9,1
2022-09-12,non-holiday,1847,Negeri Sembilan,75,8,4
2022-09-12,non-holiday,1847,Pahang,47,10,1
2022-09-12,non-holiday,1847,Perak,122,22,4
2022-09-12,non-holiday,1847,Perlis,16,1,0
2022-09-12,non-holiday,1847,Pulau Pinang,63,12,7
2022-09-12,non-holiday,1847,Sabah,135,27,15
2022-09-12,non-holiday,1847,Sarawak,67,21,3
2022-09-12,non-holiday,1847,Selangor,598,36,11
2022-09-12,non-holiday,1847,Terengganu,32,9,0
2022-09-12,non-holiday,1847,W.P. Kuala Lumpur,340,11,2
2022-09-12,non-holiday,1847,W.P. Labuan,7,0,0
2022-09-12,non-holiday,1847,W.P. Putrajaya,22,5,0
2022-09-13,non-holiday,1942,Johor,82,33,4
2022-09-13,non-holiday,1942,Kedah,100,17,11
2022-09-13,non-holiday,1942,Kelantan,58,10,4
2022-09-13,non-holiday,1942,Melaka,64,15,2
2022-09-13,non-holiday,1942,Negeri Sembilan,104,6,4
2022-09-13,non-holiday,1942,Pahang,50,8,1
2022-09-13,non-holiday,1942,Perak,176,29,2
2022-09-13,non-holiday,1942,Perlis,7,4,1
2022-09-13,non-holiday,1942,Pulau Pinang,68,22,6
2022-09-13,non-holiday,1942,Sabah,151,27,11
2022-09-13,non-holiday,1942,Sarawak,145,17,3
2022-09-13,non-holiday,1942,Selangor,468,55,11
2022-09-13,non-holiday,1942,Terengganu,40,8,0
2022-09-13,non-holiday,1942,W.P. Kuala Lumpur,389,10,2
2022-09-13,non-holiday,1942,W.P. Labuan,8,2,0
2022-09-13,non-holiday,1942,W.P. Putrajaya,32,12,0
2022-09-14,non-holiday,2431,Johor,64,19,3
2022-09-14,non-holiday,2431,Kedah,100,24,12
2022-09-14,non-holiday,2431,Kelantan,78,20,3
2022-09-14,non-holiday,2431,Melaka,82,11,1
2022-09-14,non-holiday,2431,Negeri Sembilan,105,10,1
2022-09-14,non-holiday,2431,Pahang,64,14,1
2022-09-14,non-holiday,2431,Perak,234,41,2
2022-09-14,non-holiday,2431,Perlis,9,5,1
2022-09-14,non-holiday,2431,Pulau Pinang,108,9,5
2022-09-14,non-holiday,2431,Sabah,219,23,14
2022-09-14,non-holiday,2431,Sarawak,112,10,4
2022-09-14,non-holiday,2431,Selangor,720,54,12
2022-09-14,non-holiday,2431,Terengganu,34,7,1
2022-09-14,non-holiday,2431,W.P. Kuala Lumpur,452,13,2
2022-09-14,non-holiday,2431,W.P. Labuan,4,0,0
2022-09-14,non-holiday,2431,W.P. Putrajaya,46,10,0
2022-09-15,non-holiday,2375,Johor,71,36,4
2022-09-15,non-holiday,2375,Kedah,70,16,11
2022-09-15,non-holiday,2375,Kelantan,74,21,5
2022-09-15,non-holiday,2375,Melaka,113,7,1
2022-09-15,non-holiday,2375,Negeri Sembilan,84,9,2
2022-09-15,non-holiday,2375,Pahang,69,15,0
2022-09-15,non-holiday,2375,Perak,221,30,1
2022-09-15,non-holiday,2375,Perlis,9,6,1
2022-09-15,non-holiday,2375,Pulau Pinang,108,22,4
2022-09-15,non-holiday,2375,Sabah,230,21,9
2022-09-15,non-holiday,2375,Sarawak,106,12,2
2022-09-15,non-holiday,2375,Selangor,683,51,10
2022-09-15,non-holiday,2375,Terengganu,28,2,1
2022-09-15,non-holiday,2375,W.P. Kuala Lumpur,458,15,2
2022-09-15,non-holiday,2375,W.P. Labuan,4,0,0
2022-09-15,non-holiday,2375,W.P. Putrajaya,47,9,0
2022-09-16,Malaysia Day,1977,Johor,61,30,6
2022-09-16,Malaysia Day,1977,Kedah,57,14,9
2022-09-16,Malaysia Day,1977,Kelantan,76,19,4
2022-09-16,Malaysia Day,1977,Melaka,83,13,0
2022-09-16,Malaysia Day,1977,Negeri Sembilan,84,15,3
2022-09-16,Malaysia Day,1977,Pahang,47,10,2
2022-09-16,Malaysia Day,1977,Perak,175,29,1
2022-09-16,Malaysia Day,1977,Perlis,17,1,1
2022-09-16,Malaysia Day,1977,Pulau Pinang,100,13,7
2022-09-16,Malaysia Day,1977,Sabah,187,22,9
2022-09-16,Malaysia Day,1977,Sarawak,115,20,3
2022-09-16,Malaysia Day,1977,Selangor,492,41,12
2022-09-16,Malaysia Day,1977,Terengganu,40,7,1
2022-09-16,Malaysia Day,1977,W.P. Kuala Lumpur,405,15,2
2022-09-16,Malaysia Day,1977,W.P. Labuan,2,1,0
2022-09-16,Malaysia Day,1977,W.P. Putrajaya,36,8,0
2022-09-17,non-holiday,1572,Johor,51,23,5
2022-09-17,non-holiday,1572,Kedah,41,13,7
2022-09-17,non-holiday,1572,Kelantan,27,9,6
2022-09-17,non-holiday,1572,Melaka,65,12,1
2022-09-17,non-holiday,1572,Negeri Sembilan,61,4,4
2022-09-17,non-holiday,1572,Pahang,33,6,3
2022-09-17,non-holiday,1572,Perak,148,20,1
2022-09-17,non-holiday,1572,Perlis,7,2,0
2022-09-17,non-holiday,1572,Pulau Pinang,81,12,6
2022-09-17,non-holiday,1572,Sabah,150,25,11
2022-09-17,non-holiday,1572,Sarawak,52,13,4
2022-09-17,non-holiday,1572,Selangor,476,46,9
2022-09-17,non-holiday,1572,Terengganu,30,4,1
2022-09-17,non-holiday,1572,W.P. Kuala Lumpur,333,8,2
2022-09-17,non-holiday,1572,W.P. Labuan,2,0,0
2022-09-17,non-holiday,1572,W.P. Putrajaya,15,7,0
2022-09-18,non-holiday,1639,Johor,48,16,4
2022-09-18,non-holiday,1639,Kedah,55,13,8
2022-09-18,non-holiday,1639,Kelantan,36,16,5
2022-09-18,non-holiday,1639,Melaka,46,3,1
2022-09-18,non-holiday,1639,Negeri Sembilan,70,5,4
2022-09-18,non-holiday,1639,Pahang,32,9,2
2022-09-18,non-holiday,1639,Perak,108,20,1
2022-09-18,non-holiday,1639,Perlis,1,2,0
2022-09-18,non-holiday,1639,Pulau Pinang,57,12,7
2022-09-18,non-holiday,1639,Sabah,137,26,9
2022-09-18,non-holiday,1639,Sarawak,60,9,6
